日期,管制站,入境 / 出境,香港居民,内地访客,其他访客,总计
2020-07-05,红磡,入境,0,0,0,0
2020-07-05,红磡,出境,0,0,0,0
2020-07-05,罗湖,入境,0,0,0,0
2020-07-05,罗湖,出境,0,0,0,0
2020-07-05,落马洲支线,入境,0,0,0,0
2020-07-05,落马洲支线,出境,0,0,0,0
2020-07-05,港珠澳大桥,入境,70,6,4,80
2020-07-05,港珠澳大桥,出境,89,12,2,103
2020-07-05,落马洲,入境,0,0,0,0
2020-07-05,落马洲,出境,0,0,0,0
2020-07-05,文锦渡,入境,0,0,0,0
2020-07-05,文锦渡,出境,0,0,0,0
2020-07-05,沙头角,入境,0,0,0,0
2020-07-05,沙头角,出境,0,0,0,0
2020-07-05,深圳湾,入境,942,197,13,1152
2020-07-05,深圳湾,出境,664,131,4,799
2020-07-05,中国客运码头,入境,0,0,0,0
2020-07-05,中国客运码头,出境,0,0,0,0
2020-07-05,港口管制,入境,0,0,0,0
2020-07-05,港口管制,出境,0,0,0,0
2020-07-05,启德邮轮码头,入境,0,0,0,0
2020-07-05,启德邮轮码头,出境,0,0,0,0
2020-07-05,港澳客轮码头,入境,0,0,0,0
2020-07-05,港澳客轮码头,出境,0,0,0,0
2020-07-05,屯门客运码头,入境,0,0,0,0
2020-07-05,屯门客运码头,出境,0,0,0,0
2020-07-06,机场,入境,843,4,46,893
2020-07-06,机场,出境,312,2,110,424
2020-07-06,高铁西九龙,入境,0,0,0,0
2020-07-06,高铁西九龙,出境,0,0,0,0
2020-07-06,红磡,入境,0,0,0,0
2020-07-06,红磡,出境,0,0,0,0
2020-07-06,罗湖,入境,0,0,0,0
2020-07-06,罗湖,出境,0,0,0,0
2020-07-06,落马洲支线,入境,1133,0,0,1133
2020-07-06,落马洲支线,出境,1133,0,0,1133
2020-07-06,港珠澳大桥,入境,106,2,3,111
2020-07-06,港珠澳大桥,出境,113,6,4,123
2020-07-06,落马洲,入境,0,0,0,0
2020-07-06,落马洲,出境,0,0,0,0
2020-07-06,文锦渡,入境,0,0,0,0
2020-07-06,文锦渡,出境,0,0,0,0
2020-07-06,沙头角,入境,0,0,0,0
2020-07-06,沙头角,出境,0,0,0,0
2020-07-06,深圳湾,入境,1318,137,16,1471
2020-07-06,深圳湾,出境,1040,117,16,1173
2020-07-06,中国客运码头,入境,0,0,0,0
2020-07-06,中国客运码头,出境,0,0,0,0
2020-07-06,港口管制,入境,0,0,0,0
2020-07-06,港口管制,出境,0,0,0,0
2020-07-06,启德邮轮码头,入境,0,0,0,0
2020-07-06,启德邮轮码头,出境,0,0,0,0
2020-07-06,港澳客轮码头,入境,0,0,0,0
2020-07-06,港澳客轮码头,出境,0,0,0,0
2020-07-06,屯门客运码头,入境,0,0,0,0
2020-07-06,屯门客运码头,出境,0,0,0,0
2020-07-07,机场,入境,1044,8,36,1088
2020-07-07,机场,出境,819,18,81,918
2020-07-07,高铁西九龙,入境,0,0,0,0
2020-07-07,高铁西九龙,出境,0,0,0,0
2020-07-07,红磡,入境,0,0,0,0
2020-07-07,红磡,出境,0,0,0,0
2020-07-07,罗湖,入境,0,0,0,0
2020-07-07,罗湖,出境,0,0,0,0
2020-07-07,落马洲支线,入境,1186,0,0,1186
2020-07-07,落马洲支线,出境,1186,0,0,1186
2020-07-07,港珠澳大桥,入境,104,4,9,117
2020-07-07,港珠澳大桥,出境,138,5,8,151
2020-07-07,落马洲,入境,0,0,0,0
2020-07-07,落马洲,出境,0,0,0,0
2020-07-07,文锦渡,入境,0,0,0,0
2020-07-07,文锦渡,出境,0,0,0,0
2020-07-07,沙头角,入境,0,0,0,0
2020-07-07,沙头角,出境,0,0,0,0
2020-07-07,深圳湾,入境,1279,155,14,1448
2020-07-07,深圳湾,出境,1106,130,6,1242
2020-07-07,中国客运码头,入境,0,0,0,0
2020-07-07,中国客运码头,出境,0,0,0,0
2020-07-07,港口管制,入境,0,0,0,0
2020-07-07,港口管制,出境,0,0,0,0
2020-07-07,启德邮轮码头,入境,0,0,0,0
2020-07-07,启德邮轮码头,出境,0,0,0,0
2020-07-07,港澳客轮码头,入境,0,0,0,0
2020-07-07,港澳客轮码头,出境,0,0,0,0
2020-07-07,屯门客运码头,入境,0,0,0,0
2020-07-07,屯门客运码头,出境,0,0,0,0
2020-07-08,机场,入境,1091,11,76,1178
2020-07-08,机场,出境,774,5,197,976
2020-07-08,高铁西九龙,入境,0,0,0,0
2020-07-08,高铁西九龙,出境,0,0,0,0
2020-07-08,红磡,入境,0,0,0,0
2020-07-08,红磡,出境,0,0,0,0
2020-07-08,罗湖,入境,0,0,0,0
2020-07-08,罗湖,出境,0,0,0,0
2020-07-08,落马洲支线,入境,1030,0,0,1030
2020-07-08,落马洲支线,出境,1030,0,0,1030
2020-07-08,港珠澳大桥,入境,122,6,6,134
2020-07-08,港珠澳大桥,出境,172,7,8,187
2020-07-08,落马洲,入境,0,0,0,0
2020-07-08,落马洲,出境,0,0,0,0
2020-07-08,文锦渡,入境,0,0,0,0
2020-07-08,文锦渡,出境,0,0,0,0
2020-07-08,沙头角,入境,0,0,0,0
2020-07-08,沙头角,出境,0,0,0,0
2020-07-08,深圳湾,入境,1428,184,20,1632
2020-07-08,深圳湾,出境,1341,175,5,1521
2020-07-08,中国客运码头,入境,0,0,0,0
2020-07-08,中国客运码头,出境,0,0,0,0
2020-07-08,港口管制,入境,0,0,0,0
2020-07-08,港口管制,出境,0,0,0,0
2020-07-08,启德邮轮码头,入境,0,0,0,0
2020-07-08,启德邮轮码头,出境,0,0,0,0
2020-07-08,港澳客轮码头,入境,0,0,0,0
2020-07-08,港澳客轮码头,出境,0,0,0,0
2020-07-08,屯门客运码头,入境,0,0,0,0
2020-07-08,屯门客运码头,出境,0,0,0,0
2020-07-09,机场,入境,661,9,44,714
2020-07-09,机场,出境,727,21,84,832
2020-07-09,高铁西九龙,入境,0,0,0,0
2020-07-09,高铁西九龙,出境,0,0,0,0
2020-07-09,红磡,入境,0,0,0,0
2020-07-09,红磡,出境,0,0,0,0
2020-07-09,罗湖,入境,0,0,0,0
2020-07-09,罗湖,出境,0,0,0,0
2020-07-09,落马洲支线,入境,721,0,0,721
2020-07-09,落马洲支线,出境,721,0,0,721
2020-07-09,港珠澳大桥,入境,98,5,3,106
2020-07-09,港珠澳大桥,出境,212,10,8,230
2020-07-09,落马洲,入境,0,0,0,0
2020-07-09,落马洲,出境,0,0,0,0
2020-07-09,文锦渡,入境,0,0,0,0
2020-07-09,文锦渡,出境,0,0,0,0
2020-07-09,沙头角,入境,0,0,0,0
2020-07-09,沙头角,出境,0,0,0,0
2020-07-09,深圳湾,入境,1336,161,7,1504
2020-07-09,深圳湾,出境,1178,195,9,1382
2020-07-09,中国客运码头,入境,0,0,0,0
2020-07-09,中国客运码头,出境,0,0,0,0
2020-07-09,港口管制,入境,0,0,0,0
2020-07-09,港口管制,出境,0,0,0,0
2020-07-09,启德邮轮码头,入境,0,0,0,0
2020-07-09,启德邮轮码头,出境,0,0,0,0
2020-07-09,港澳客轮码头,入境,0,0,0,0
2020-07-09,港澳客轮码头,出境,0,0,0,0
2020-07-09,屯门客运码头,入境,0,0,0,0
2020-07-09,屯门客运码头,出境,0,0,0,0
2020-07-10,机场,入境,1298,2,105,1405
2020-07-10,机场,出境,852,29,96,977
2020-07-10,高铁西九龙,入境,0,0,0,0
2020-07-10,高铁西九龙,出境,0,0,0,0
2020-07-10,红磡,入境,0,0,0,0
2020-07-10,红磡,出境,0,0,0,0
2020-07-10,罗湖,入境,0,0,0,0
2020-07-10,罗湖,出境,0,0,0,0
2020-07-10,落马洲支线,入境,827,0,0,827
2020-07-10,落马洲支线,出境,827,0,0,827
2020-07-10,港珠澳大桥,入境,102,11,5,118
2020-07-10,港珠澳大桥,出境,239,23,16,278
2020-07-10,落马洲,入境,0,0,0,0
2020-07-10,落马洲,出境,0,0,0,0
2020-07-10,文锦渡,入境,0,0,0,0
2020-07-10,文锦渡,出境,0,0,0,0
2020-07-10,沙头角,入境,0,0,0,0
2020-07-10,沙头角,出境,0,0,0,0
2020-07-10,深圳湾,入境,1102,162,10,1274
2020-07-10,深圳湾,出境,1567,229,16,1812
2020-07-10,中国客运码头,入境,0,0,0,0
2020-07-10,中国客运码头,出境,0,0,0,0
2020-07-10,港口管制,入境,0,0,0,0
2020-07-10,港口管制,出境,0,0,0,0
2020-07-10,启德邮轮码头,入境,0,0,0,0
2020-07-10,启德邮轮码头,出境,0,0,0,0
2020-07-10,港澳客轮码头,入境,0,0,0,0
2020-07-10,港澳客轮码头,出境,0,0,0,0
2020-07-10,屯门客运码头,入境,0,0,0,0
2020-07-10,屯门客运码头,出境,0,0,0,0
2020-07-11,机场,入境,1248,13,75,1336
2020-07-11,机场,出境,791,19,92,902
2020-07-11,高铁西九龙,入境,0,0,0,0
2020-07-11,高铁西九龙,出境,0,0,0,0
2020-07-11,红磡,入境,0,0,0,0
2020-07-11,红磡,出境,0,0,0,0
2020-07-11,罗湖,入境,0,0,0,0
2020-07-11,罗湖,出境,0,0,0,0
2020-07-11,落马洲支线,入境,0,0,0,0
2020-07-11,落马洲支线,出境,0,0,0,0
2020-07-11,港珠澳大桥,入境,75,2,7,84
2020-07-11,港珠澳大桥,出境,263,41,9,313
2020-07-11,落马洲,入境,0,0,0,0
2020-07-11,落马洲,出境,0,0,0,0
2020-07-11,文锦渡,入境,0,0,0,0
2020-07-11,文锦渡,出境,0,0,0,0
2020-07-11,沙头角,入境,0,0,0,0
2020-07-11,沙头角,出境,0,0,0,0
2020-07-11,深圳湾,入境,737,159,10,906
2020-07-11,深圳湾,出境,2017,427,11,2455
2020-07-11,中国客运码头,入境,0,0,0,0
2020-07-11,中国客运码头,出境,0,0,0,0
2020-07-11,港口管制,入境,0,0,0,0
2020-07-11,港口管制,出境,0,0,0,0
2020-07-11,启德邮轮码头,入境,0,0,0,0
2020-07-11,启德邮轮码头,出境,0,0,0,0
2020-07-11,港澳客轮码头,入境,0,0,0,0
2020-07-11,港澳客轮码头,出境,0,0,0,0
2020-07-11,屯门客运码头,入境,0,0,0,0
2020-07-11,屯门客运码头,出境,0,0,0,0
2020-07-12,机场,入境,1105,10,79,1194
2020-07-12,机场,出境,1114,61,109,1284
2020-07-12,高铁西九龙,入境,0,0,0,0
2020-07-12,高铁西九龙,出境,0,0,0,0
2020-07-12,红磡,入境,0,0,0,0
2020-07-12,红磡,出境,0,0,0,0
2020-07-12,罗湖,入境,0,0,0,0
2020-07-12,罗湖,出境,0,0,0,0
2020-07-12,落马洲支线,入境,0,0,0,0
2020-07-12,落马洲支线,出境,0,0,0,0
2020-07-12,港珠澳大桥,入境,71,6,9,86
2020-07-12,港珠澳大桥,出境,259,34,5,298
2020-07-12,落马洲,入境,0,0,0,0
2020-07-12,落马洲,出境,0,0,0,0
2020-07-12,文锦渡,入境,0,0,0,0
2020-07-12,文锦渡,出境,0,0,0,0
2020-07-12,沙头角,入境,0,0,0,0
2020-07-12,沙头角,出境,0,0,0,0
2020-07-12,深圳湾,入境,826,116,7,949
2020-07-12,深圳湾,出境,1528,339,17,1884
2020-07-12,中国客运码头,入境,0,0,0,0
2020-07-12,中国客运码头,出境,0,0,0,0
2020-07-12,港口管制,入境,0,0,0,0
2020-07-12,港口管制,出境,0,0,0,0
2020-07-12,启德邮轮码头,入境,0,0,0,0
2020-07-12,启德邮轮码头,出境,0,0,0,0
2020-07-12,港澳客轮码头,入境,0,0,0,0
2020-07-12,港澳客轮码头,出境,0,0,0,0
2020-07-12,屯门客运码头,入境,0,0,0,0
2020-07-12,屯门客运码头,出境,0,0,0,0
2020-07-13,机场,入境,731,9,55,795
2020-07-13,机场,出境,326,30,62,418
2020-07-13,高铁西九龙,入境,0,0,0,0
2020-07-13,高铁西九龙,出境,0,0,0,0
2020-07-13,红磡,入境,0,0,0,0
2020-07-13,红磡,出境,0,0,0,0
2020-07-13,罗湖,入境,0,0,0,0
2020-07-13,罗湖,出境,0,0,0,0
2020-07-13,落马洲支线,入境,151,0,0,151
2020-07-13,落马洲支线,出境,151,0,0,151
2020-07-13,港珠澳大桥,入境,99,2,3,104
2020-07-13,港珠澳大桥,出境,393,43,4,440
2020-07-13,落马洲,入境,0,0,0,0
2020-07-13,落马洲,出境,0,0,0,0
2020-07-13,文锦渡,入境,0,0,0,0
2020-07-13,文锦渡,出境,0,0,0,0
2020-07-13,沙头角,入境,0,0,0,0
2020-07-13,沙头角,出境,0,0,0,0
2020-07-13,深圳湾,入境,935,109,11,1055
2020-07-13,深圳湾,出境,2326,355,21,2702
2020-07-13,中国客运码头,入境,0,0,0,0
2020-07-13,中国客运码头,出境,0,0,0,0
2020-07-13,港口管制,入境,0,0,0,0
2020-07-13,港口管制,出境,0,0,0,0
2020-07-13,启德邮轮码头,入境,0,0,0,0
2020-07-13,启德邮轮码头,出境,0,0,0,0
2020-07-13,港澳客轮码头,入境,0,0,0,0
2020-07-13,港澳客轮码头,出境,0,0,0,0
2020-07-13,屯门客运码头,入境,0,0,0,0
2020-07-13,屯门客运码头,出境,0,0,0,0
2020-07-14,机场,入境,768,8,55,831
2020-07-14,机场,出境,1082,66,84,1232
2020-07-14,高铁西九龙,入境,0,0,0,0
2020-07-14,高铁西九龙,出境,0,0,0,0
2020-07-14,红磡,入境,0,0,0,0
2020-07-14,红磡,出境,0,0,0,0
2020-07-14,罗湖,入境,0,0,0,0
2020-07-14,罗湖,出境,0,0,0,0
2020-07-14,落马洲支线,入境,57,0,0,57
2020-07-14,落马洲支线,出境,57,0,0,57
2020-07-14,港珠澳大桥,入境,47,2,1,50
2020-07-14,港珠澳大桥,出境,516,65,5,586
2020-07-14,落马洲,入境,0,0,0,0
2020-07-14,落马洲,出境,0,0,0,0
2020-07-14,文锦渡,入境,0,0,0,0
2020-07-14,文锦渡,出境,0,0,0,0
2020-07-14,沙头角,入境,0,0,0,0
2020-07-14,沙头角,出境,0,0,0,0
2020-07-14,深圳湾,入境,715,88,7,810
2020-07-14,深圳湾,出境,2694,469,19,3182
2020-07-14,中国客运码头,入境,0,0,0,0
2020-07-14,中国客运码头,出境,0,0,0,0
2020-07-14,港口管制,入境,0,0,0,0
2020-07-14,港口管制,出境,0,0,0,0
2020-07-14,启德邮轮码头,入境,0,0,0,0
2020-07-14,启德邮轮码头,出境,0,0,0,0
2020-07-14,港澳客轮码头,入境,0,0,0,0
2020-07-14,港澳客轮码头,出境,0,0,0,0
2020-07-14,屯门客运码头,入境,0,0,0,0
2020-07-14,屯门客运码头,出境,0,0,0,0
2020-07-15,机场,入境,1035,3,58,1096
2020-07-15,机场,出境,880,20,74,974
2020-07-15,高铁西九龙,入境,0,0,0,0
2020-07-15,高铁西九龙,出境,0,0,0,0
2020-07-15,红磡,入境,0,0,0,0
2020-07-15,红磡,出境,0,0,0,0
2020-07-15,罗湖,入境,0,0,0,0
2020-07-15,罗湖,出境,0,0,0,0
2020-07-15,落马洲支线,入境,65,0,0,65
2020-07-15,落马洲支线,出境,65,0,0,65
2020-07-15,港珠澳大桥,入境,98,3,3,104
2020-07-15,港珠澳大桥,出境,637,87,8,732
2020-07-15,落马洲,入境,0,0,0,0
2020-07-15,落马洲,出境,0,0,0,0
2020-07-15,文锦渡,入境,0,0,0,0
2020-07-15,文锦渡,出境,0,0,0,0
2020-07-15,沙头角,入境,0,0,0,0
2020-07-15,沙头角,出境,0,0,0,0
2020-07-15,深圳湾,入境,752,83,7,842
2020-07-15,深圳湾,出境,2660,470,16,3146
2020-07-15,中国客运码头,入境,0,0,0,0
2020-07-15,中国客运码头,出境,0,0,0,0
2020-07-15,港口管制,入境,0,0,0,0
2020-07-15,港口管制,出境,0,0,0,0
2020-07-15,启德邮轮码头,入境,0,0,0,0
2020-07-15,启德邮轮码头,出境,0,0,0,0
2020-07-15,港澳客轮码头,入境,0,0,0,0
2020-07-15,港澳客轮码头,出境,0,0,0,0
2020-07-15,屯门客运码头,入境,0,0,0,0
2020-07-15,屯门客运码头,出境,0,0,0,0
2020-07-16,机场,入境,516,3,28,547
2020-07-16,机场,出境,706,24,36,766
2020-07-16,高铁西九龙,入境,0,0,0,0
2020-07-16,高铁西九龙,出境,0,0,0,0
2020-07-16,红磡,入境,0,0,0,0
2020-07-16,红磡,出境,0,0,0,0
2020-07-16,罗湖,入境,0,0,0,0
2020-07-16,罗湖,出境,0,0,0,0
2020-07-16,落马洲支线,入境,58,0,0,58
2020-07-16,落马洲支线,出境,58,0,0,58
2020-07-16,港珠澳大桥,入境,91,5,8,104
2020-07-16,港珠澳大桥,出境,538,66,8,612
2020-07-16,落马洲,入境,0,0,0,0
2020-07-16,落马洲,出境,0,0,0,0
2020-07-16,文锦渡,入境,0,0,0,0
2020-07-16,文锦渡,出境,0,0,0,0
2020-07-16,沙头角,入境,0,0,0,0
2020-07-16,沙头角,出境,0,0,0,0
2020-07-16,深圳湾,入境,651,85,8,744
2020-07-16,深圳湾,出境,2576,346,16,2938
2020-07-16,中国客运码头,入境,0,0,0,0
2020-07-16,中国客运码头,出境,0,0,0,0
2020-07-16,港口管制,入境,0,0,0,0
2020-07-16,港口管制,出境,0,0,0,0
2020-07-16,启德邮轮码头,入境,0,0,0,0
2020-07-16,启德邮轮码头,出境,0,0,0,0
2020-07-16,港澳客轮码头,入境,0,0,0,0
2020-07-16,港澳客轮码头,出境,0,0,0,0
2020-07-16,屯门客运码头,入境,0,0,0,0
2020-07-16,屯门客运码头,出境,0,0,0,0
2020-07-17,机场,入境,1073,7,82,1162
2020-07-17,机场,出境,1209,51,72,1332
2020-07-17,高铁西九龙,入境,0,0,0,0
2020-07-17,高铁西九龙,出境,0,0,0,0
2020-07-17,红磡,入境,0,0,0,0
2020-07-17,红磡,出境,0,0,0,0
2020-07-17,罗湖,入境,0,0,0,0
2020-07-17,罗湖,出境,0,0,0,0
2020-07-17,落马洲支线,入境,37,0,0,37
2020-07-17,落马洲支线,出境,37,0,0,37
2020-07-17,港珠澳大桥,入境,69,2,3,74
2020-07-17,港珠澳大桥,出境,94,1,3,98
2020-07-17,落马洲,入境,0,0,0,0
2020-07-17,落马洲,出境,0,0,0,0
2020-07-17,文锦渡,入境,0,0,0,0
2020-07-17,文锦渡,出境,0,0,0,0
2020-07-17,沙头角,入境,0,0,0,0
2020-07-17,沙头角,出境,0,0,0,0
2020-07-17,深圳湾,入境,588,54,16,658
2020-07-17,深圳湾,出境,360,45,11,416
2020-07-17,中国客运码头,入境,0,0,0,0
2020-07-17,中国客运码头,出境,0,0,0,0
2020-07-17,港口管制,入境,0,0,0,0
2020-07-17,港口管制,出境,0,0,0,0
2020-07-17,启德邮轮码头,入境,0,0,0,0
2020-07-17,启德邮轮码头,出境,0,0,0,0
2020-07-17,港澳客轮码头,入境,0,0,0,0
2020-07-17,港澳客轮码头,出境,0,0,0,0
2020-07-17,屯门客运码头,入境,0,0,0,0
2020-07-17,屯门客运码头,出境,0,0,0,0
2020-07-18,机场,入境,693,12,45,750
2020-07-18,机场,出境,1074,65,69,1208
2020-07-18,高铁西九龙,入境,0,0,0,0
2020-07-18,高铁西九龙,出境,0,0,0,0
2020-07-18,红磡,入境,0,0,0,0
2020-07-18,红磡,出境,0,0,0,0
2020-07-18,罗湖,入境,0,0,0,0
2020-07-18,罗湖,出境,0,0,0,0
2020-07-18,落马洲支线,入境,0,0,0,0
2020-07-18,落马洲支线,出境,0,0,0,0
2020-07-18,港珠澳大桥,入境,58,3,5,66
2020-07-18,港珠澳大桥,出境,153,16,7,176
2020-07-18,落马洲,入境,0,0,0,0
2020-07-18,落马洲,出境,0,0,0,0
2020-07-18,文锦渡,入境,0,0,0,0
2020-07-18,文锦渡,出境,0,0,0,0
2020-07-18,沙头角,入境,0,0,0,0
2020-07-18,沙头角,出境,0,0,0,0
2020-07-18,深圳湾,入境,472,75,4,551
2020-07-18,深圳湾,出境,745,68,9,822
2020-07-18,中国客运码头,入境,0,0,0,0
2020-07-18,中国客运码头,出境,0,0,0,0
2020-07-18,港口管制,入境,0,0,0,0
2020-07-18,港口管制,出境,0,0,0,0
2020-07-18,启德邮轮码头,入境,0,0,0,0
2020-07-18,启德邮轮码头,出境,0,0,0,0
2020-07-18,港澳客轮码头,入境,0,0,0,0
2020-07-18,港澳客轮码头,出境,0,0,0,0
2020-07-18,屯门客运码头,入境,0,0,0,0
2020-07-18,屯门客运码头,出境,0,0,0,0
2020-07-19,机场,入境,912,2,42,956
2020-07-19,机场,出境,1428,73,109,1610
2020-07-19,高铁西九龙,入境,0,0,0,0
2020-07-19,高铁西九龙,出境,0,0,0,0
2020-07-19,红磡,入境,0,0,0,0
2020-07-19,红磡,出境,0,0,0,0
2020-07-19,罗湖,入境,0,0,0,0
2020-07-19,罗湖,出境,0,0,0,0
2020-07-19,落马洲支线,入境,0,0,0,0
2020-07-19,落马洲支线,出境,0,0,0,0
2020-07-19,港珠澳大桥,入境,32,4,5,41
2020-07-19,港珠澳大桥,出境,141,5,4,150
2020-07-19,落马洲,入境,0,0,0,0
2020-07-19,落马洲,出境,0,0,0,0
2020-07-19,文锦渡,入境,0,0,0,0
2020-07-19,文锦渡,出境,0,0,0,0
2020-07-19,沙头角,入境,0,0,0,0
2020-07-19,沙头角,出境,0,0,0,0
2020-07-19,深圳湾,入境,435,78,7,520
2020-07-19,深圳湾,出境,674,109,7,790
2020-07-19,中国客运码头,入境,0,0,0,0
2020-07-19,中国客运码头,出境,0,0,0,0
2020-07-19,港口管制,入境,0,0,0,0
2020-07-19,港口管制,出境,0,0,0,0
2020-07-19,启德邮轮码头,入境,0,0,0,0
2020-07-19,启德邮轮码头,出境,0,0,0,0
2020-07-19,港澳客轮码头,入境,0,0,0,0
2020-07-19,港澳客轮码头,出境,0,0,0,0
2020-07-19,屯门客运码头,入境,0,0,0,0
2020-07-19,屯门客运码头,出境,0,0,0,0
2020-07-20,机场,入境,605,2,27,634
2020-07-20,机场,出境,794,41,113,948
2020-07-20,高铁西九龙,入境,0,0,0,0
2020-07-20,高铁西九龙,出境,0,0,0,0
2020-07-20,红磡,入境,0,0,0,0
2020-07-20,红磡,出境,0,0,0,0
2020-07-20,罗湖,入境,0,0,0,0
2020-07-20,罗湖,出境,0,0,0,0
2020-07-20,落马洲支线,入境,0,0,0,0
2020-07-20,落马洲支线,出境,0,0,0,0
2020-07-20,港珠澳大桥,入境,45,3,2,50
2020-07-20,港珠澳大桥,出境,156,11,2,169
2020-07-20,落马洲,入境,0,0,0,0
2020-07-20,落马洲,出境,0,0,0,0
2020-07-20,文锦渡,入境,0,0,0,0
2020-07-20,文锦渡,出境,0,0,0,0
2020-07-20,沙头角,入境,0,0,0,0
2020-07-20,沙头角,出境,0,0,0,0
2020-07-20,深圳湾,入境,535,68,12,615
2020-07-20,深圳湾,出境,798,114,18,930
2020-07-20,中国客运码头,入境,0,0,0,0
2020-07-20,中国客运码头,出境,0,0,0,0
2020-07-20,港口管制,入境,0,0,0,0
2020-07-20,港口管制,出境,0,0,0,0
2020-07-20,启德邮轮码头,入境,0,0,0,0
2020-07-20,启德邮轮码头,出境,0,0,0,0
2020-07-20,港澳客轮码头,入境,0,0,0,0
2020-07-20,港澳客轮码头,出境,0,0,0,0
2020-07-20,屯门客运码头,入境,0,0,0,0
2020-07-20,屯门客运码头,出境,0,0,0,0
2020-07-21,机场,入境,728,3,49,780
2020-07-21,机场,出境,1501,95,72,1668
2020-07-21,高铁西九龙,入境,0,0,0,0
2020-07-21,高铁西九龙,出境,0,0,0,0
2020-07-21,红磡,入境,0,0,0,0
2020-07-21,红磡,出境,0,0,0,0
2020-07-21,罗湖,入境,0,0,0,0
2020-07-21,罗湖,出境,0,0,0,0
2020-07-21,落马洲支线,入境,0,0,0,0
2020-07-21,落马洲支线,出境,0,0,0,0
2020-07-21,港珠澳大桥,入境,35,2,0,37
2020-07-21,港珠澳大桥,出境,200,12,3,215
2020-07-21,落马洲,入境,0,0,0,0
2020-07-21,落马洲,出境,0,0,0,0
2020-07-21,文锦渡,入境,0,0,0,0
2020-07-21,文锦渡,出境,0,0,0,0
2020-07-21,沙头角,入境,0,0,0,0
2020-07-21,沙头角,出境,0,0,0,0
2020-07-21,深圳湾,入境,386,45,6,437
2020-07-21,深圳湾,出境,1126,141,18,1285
2020-07-21,中国客运码头,入境,0,0,0,0
2020-07-21,中国客运码头,出境,0,0,0,0
2020-07-21,港口管制,入境,0,0,0,0
2020-07-21,港口管制,出境,0,0,0,0
2020-07-21,启德邮轮码头,入境,0,0,0,0
2020-07-21,启德邮轮码头,出境,0,0,0,0
2020-07-21,港澳客轮码头,入境,0,0,0,0
2020-07-21,港澳客轮码头,出境,0,0,0,0
2020-07-21,屯门客运码头,入境,0,0,0,0
2020-07-21,屯门客运码头,出境,0,0,0,0
2020-07-22,机场,入境,1089,3,47,1139
2020-07-22,机场,出境,1064,41,68,1173
2020-07-22,高铁西九龙,入境,0,0,0,0
2020-07-22,高铁西九龙,出境,0,0,0,0
2020-07-22,红磡,入境,0,0,0,0
2020-07-22,红磡,出境,0,0,0,0
2020-07-22,罗湖,入境,0,0,0,0
2020-07-22,罗湖,出境,0,0,0,0
2020-07-22,落马洲支线,入境,0,0,0,0
2020-07-22,落马洲支线,出境,0,0,0,0
2020-07-22,港珠澳大桥,入境,47,1,5,53
2020-07-22,港珠澳大桥,出境,279,26,5,310
2020-07-22,落马洲,入境,0,0,0,0
2020-07-22,落马洲,出境,0,0,0,0
2020-07-22,文锦渡,入境,0,0,0,0
2020-07-22,文锦渡,出境,0,0,0,0
2020-07-22,沙头角,入境,0,0,0,0
2020-07-22,沙头角,出境,0,0,0,0
2020-07-22,深圳湾,入境,326,46,6,378
2020-07-22,深圳湾,出境,1702,215,10,1927
2020-07-22,中国客运码头,入境,0,0,0,0
2020-07-22,中国客运码头,出境,0,0,0,0
2020-07-22,港口管制,入境,0,0,0,0
2020-07-22,港口管制,出境,0,0,0,0
2020-07-22,启德邮轮码头,入境,0,0,0,0
2020-07-22,启德邮轮码头,出境,0,0,0,0
2020-07-22,港澳客轮码头,入境,0,0,0,0
2020-07-22,港澳客轮码头,出境,0,0,0,0
2020-07-22,屯门客运码头,入境,0,0,0,0
2020-07-22,屯门客运码头,出境,0,0,0,0
2020-07-23,机场,入境,453,5,11,469
2020-07-23,机场,出境,1165,32,195,1392
2020-07-23,高铁西九龙,入境,0,0,0,0
2020-07-23,高铁西九龙,出境,0,0,0,0
2020-07-23,红磡,入境,0,0,0,0
2020-07-23,红磡,出境,0,0,0,0
2020-07-23,罗湖,入境,0,0,0,0
2020-07-23,罗湖,出境,0,0,0,0
2020-07-23,落马洲支线,入境,0,0,0,0
2020-07-23,落马洲支线,出境,0,0,0,0
2020-07-23,港珠澳大桥,入境,37,1,8,46
2020-07-23,港珠澳大桥,出境,252,20,5,277
2020-07-23,落马洲,入境,0,0,0,0
2020-07-23,落马洲,出境,0,0,0,0
2020-07-23,文锦渡,入境,0,0,0,0
2020-07-23,文锦渡,出境,0,0,0,0
2020-07-23,沙头角,入境,0,0,0,0
2020-07-23,沙头角,出境,0,0,0,0
2020-07-23,深圳湾,入境,301,37,20,358
2020-07-23,深圳湾,出境,1590,210,16,1816
2020-07-23,中国客运码头,入境,0,0,0,0
2020-07-23,中国客运码头,出境,0,0,0,0
2020-07-23,港口管制,入境,0,0,0,0
2020-07-23,港口管制,出境,0,0,0,0
2020-07-23,启德邮轮码头,入境,0,0,0,0
2020-07-23,启德邮轮码头,出境,0,0,0,0
2020-07-23,港澳客轮码头,入境,0,0,0,0
2020-07-23,港澳客轮码头,出境,0,0,0,0
2020-07-23,屯门客运码头,入境,0,0,0,0
2020-07-23,屯门客运码头,出境,0,0,0,0
2020-07-24,机场,入境,1069,5,42,1116
2020-07-24,机场,出境,1386,56,101,1543
